ts,server_cpu_pct,server_mem_mib,server_fds,postgres_cpu_pct,postgres_mem_mib,postgres_connections,broker_cpu_pct,broker_mem_mib,broker_disk_mib,outbox_rows,ledger_rows,usage_rows,gc_last_pause_ms,gc_lines
2026-09-02T15:40:13Z,0.47,420.1,155,34.28,68.96,11,0.11,93.64,26,1111,2813,1449,786
2026-09-02T15:40:30Z,87.40,423.1,356,52.97,70.5,11,0.05,94.18,27,1171,2903,1539,796
2026-09-02T15:40:47Z,89.74,425.2,355,35.15,70.95,11,0.01,94.29,27,1171,2903,1539,817
2026-09-02T15:41:04Z,80.03,425.2,356,52.88,70.93,11,0.01,94.77,28,1171,2903,1539,837
2026-09-02T15:41:21Z,91.90,425.5,355,50.10,70.61,11,0.36,95.18,28,1171,2903,1539,857
2026-09-02T15:41:42Z,87.09,425.7,355,55.53,70.62,11,0.04,95.7,29,1171,2903,1539,5.595,883
2026-09-02T15:41:59Z,86.89,424.7,154,38.73,70.8,11,0.13,96.62,29,1171,2903,1539,4.801,897
2026-09-02T15:42:16Z,69.22,426.6,356,59.14,71.4,11,0.01,96.55,29,1231,2993,1629,7.885,908
2026-09-02T15:42:34Z,89.94,428.3,356,54.75,71.57,11,0.01,97.29,30,1231,2993,1629,6.619,941
2026-09-02T15:42:51Z,98.73,429.1,356,64.20,71.28,11,0.01,97.49,30,1231,2993,1629,9.366,976
2026-09-02T15:43:08Z,101.22,428.6,355,59.96,71.43,11,0.04,97.92,31,1231,2993,1629,9.053,1010
2026-09-02T15:43:27Z,99.48,428.7,355,61.65,71.52,11,0.02,98.7,31,1231,2993,1629,9.276,1045
2026-09-02T15:43:45Z,97.51,428.7,355,40.94,71.25,11,0.02,98.78,32,1231,2993,1629,5.951,1070
2026-09-02T15:44:02Z,31.27,427.6,156,54.33,73.03,11,0.01,99.32,32,1291,3083,1719,8.450,1078
2026-09-02T15:44:19Z,88.67,429.9,356,58.56,72.17,11,0.07,99.89,33,1291,3083,1719,8.764,1100
2026-09-02T15:44:36Z,95.63,429.9,356,57.20,72.12,11,0.01,101.3,33,1291,3083,1719,6.793,1122
2026-09-02T15:44:53Z,93.76,429.8,355,55.61,72.44,11,0.31,102.1,34,1291,3083,1719,8.956,1143
2026-09-02T15:45:10Z,94.93,429.7,355,51.42,72.38,11,0.01,102.7,34,1291,3083,1719,5.550,1165
2026-09-02T15:45:28Z,85.12,429.9,355,56.72,72.41,11,0.33,103.3,35,1291,3083,1719,7.968,1187
2026-09-02T15:45:45Z,28.63,429.1,154,15.07,72.4,11,0.17,103.9,35,1315,3122,1761,3.355,1191
2026-09-02T15:46:02Z,98.18,432.5,356,63.20,73.46,11,0.54,104.3,35,1351,3173,1809,31.232,1222
2026-09-02T15:46:19Z,100.45,430.4,356,59.46,73.55,11,0.01,104.5,36,1351,3173,1809,6.427,1257
2026-09-02T15:46:37Z,95.26,430.1,355,61.01,73.4,11,0.01,104.8,36,1351,3173,1809,8.817,1291
2026-09-02T15:46:55Z,97.08,430.3,355,54.30,73.38,11,0.01,105.5,37,1351,3173,1809,23.707,1325
2026-09-02T15:47:13Z,89.86,430.2,355,52.30,73.54,11,0.02,105.9,37,1351,3173,1809,9.113,1358
2026-09-02T15:47:30Z,26.46,429.4,155,39.13,73.57,11,0.01,106.4,38,1351,3173,1809,4.838,1365
2026-09-02T15:47:47Z,95.79,430.4,356,46.01,73.68,11,0.89,107.6,38,1411,3263,1899,11.878,1385
2026-09-02T15:48:04Z,90.24,430.2,355,53.54,73.95,11,0.01,107.7,39,1411,3263,1899,5.884,1406
2026-09-02T15:48:21Z,88.12,430.3,355,52.04,74,11,0.01,108.3,39,1411,3263,1899,8.764,1428
2026-09-02T15:48:39Z,92.33,430.1,355,51.99,73.88,11,0.21,108.9,40,1411,3263,1899,14.596,1449
2026-09-02T15:48:56Z,84.95,430.2,355,49.65,73.81,11,0.01,109.6,40,1411,3263,1899,6.783,1471
2026-09-02T15:49:13Z,25.94,429.1,154,38.97,73.57,11,0.63,110.3,41,1411,3263,1899,3.261,1482
2026-09-02T15:49:30Z,91.24,430.3,356,55.41,74.81,11,0.51,110.9,41,1471,3353,1989,7.828,1504
2026-09-02T15:49:48Z,82.00,430.2,356,56.20,74.84,11,13.28,123.4,42,1471,3353,1989,13.812,1537
2026-09-02T15:50:06Z,85.06,430.4,356,54.35,75,11,0.01,111.7,42,1471,3353,1989,20.309,1571
2026-09-02T15:50:23Z,68.98,431.2,355,59.71,74.93,11,0.32,112.2,43,1471,3353,1989,11.670,1603
2026-09-02T15:50:41Z,82.31,430.5,355,54.48,74.82,11,0.10,112.4,43,1471,3353,1989,15.026,1636
2026-09-02T15:50:58Z,26.76,429.6,154,37.48,74.82,11,0.10,113.2,44,1471,3353,1989,7.645,1655
2026-09-02T15:51:15Z,22.72,429.6,155,55.56,75.21,11,0.30,113.9,44,1631,3515,1989,5.312,1660
2026-09-02T15:51:32Z,32.52,429.7,166,44.03,76.11,11,0.01,114.3,45,1880,3823,2169,5.199,1666
2026-09-02T15:51:48Z,30.85,429.7,165,43.22,76.3,11,0.06,114.9,46,1963,3989,2418,3.530,1671
2026-09-02T15:52:05Z,29.56,426.3,165,42.00,77.98,11,1.17,116.1,46,2047,4155,2559,2.653,1675
2026-09-02T15:52:22Z,35.49,426.4,164,45.95,76.86,11,0.02,116.5,47,2121,4303,2664,4.065,1680
2026-09-02T15:52:38Z,25.99,425.8,154,53.97,76.85,11,0.15,117.3,48,2231,4416,2664,2.952,1685
2026-09-02T15:52:55Z,54.19,426.1,156,50.13,79.04,11,0.01,117.9,48,2801,5015,2757,2.612,1693
2026-09-02T15:53:11Z,29.56,426.2,176,48.94,80.34,11,1.06,119.2,49,2967,5347,3255,2.493,1698
2026-09-02T15:53:28Z,33.42,426.3,175,40.85,81.19,11,0.13,119.7,50,3134,5679,3621,2.707,1703
2026-09-02T15:53:45Z,31.59,426.3,174,49.31,81.08,11,0.01,120.8,51,3299,6011,3744,2.686,1709
2026-09-02T15:54:01Z,25.54,426.2,155,43.08,81.59,11,1.30,122.5,53,3372,6155,3792,2.208,1713
2026-09-02T15:54:18Z,53.31,426.5,156,58.63,82.04,11,0.05,123.5,54,3776,6562,3792,2.493,1720
2026-09-02T15:54:35Z,53.30,426.5,155,56.41,83.95,11,0.01,124.5,55,4447,7233,3792,2.376,1729
2026-09-02T15:54:51Z,38.47,426.9,195,49.56,85.16,11,0.96,125.8,56,4871,7907,4551,3.400,1736
2026-09-02T15:55:08Z,35.59,426.9,195,49.13,86,11,0.08,127.2,57,5205,8577,4977,3.328,1743
2026-09-02T15:55:25Z,39.55,426.6,195,46.14,85.46,11,0.01,128.3,59,5538,9243,5166,4.347,1749
2026-09-02T15:55:41Z,37.48,427.1,195,57.30,91.13,12,0.01,129.7,60,5823,9807,5313,5.588,1756
2026-09-02T15:55:58Z,23.21,426.9,155,55.60,88.3,11,0.05,131.8,62,5973,9961,5313,3.901,1761
2026-09-02T15:56:15Z,50.29,426.7,155,55.04,86.55,11,0.01,133.4,63,6635,10623,5313,2.933,1770
2026-09-02T15:56:32Z,52.97,426.7,156,62.34,88.04,11,0.11,134.9,64,7304,11291,5313,2.663,1779
2026-09-02T15:56:48Z,48.06,427,156,60.55,89.76,11,0.97,137.6,66,7983,11969,5313,3.088,1788
2026-09-02T15:57:05Z,31.55,427.1,154,40.98,89.23,11,0.13,139.6,68,8237,12221,5313,6.223,1794
2026-09-02T15:57:22Z,26.42,427.1,155,41.51,89.02,11,0.02,140.9,69,8237,12221,5313,3.055,1798
2026-09-02T15:57:38Z,28.54,427.3,155,42.15,87.17,11,0.12,142.2,70,8237,12221,5313,2.503,1803
2026-09-02T15:57:55Z,26.50,427,155,42.24,87.1,11,31.59,144.2,72,8237,12221,5313,3.340,1807
2026-09-02T15:58:11Z,26.43,426,154,39.91,87.52,11,0.07,145.6,74,8237,12221,5313,2.391,1812
2026-09-02T15:58:28Z,28.77,426.3,155,38.64,87.32,11,0.10,146.9,75,8237,12221,5313,2.050,1816
2026-09-02T15:58:45Z,26.52,426.1,155,40.51,87.52,11,1.05,148.8,77,8237,12221,5313,1.681,1820
2026-09-02T15:59:01Z,29.69,426,155,39.69,87.43,11,0.02,150.3,78,8237,12221,5313,3.066,1824
2026-09-02T15:59:18Z,27.22,425.9,155,39.25,87.3,11,0.06,151.6,80,8237,12221,5313,2.592,1829
2026-09-02T15:59:35Z,88.58,434.6,155,55.61,89.18,11,0.02,152.9,81,8590,12579,5325,2.312,1836
2026-09-02T15:59:51Z,28.24,427.2,166,43.89,88.01,11,0.02,155,83,8674,12747,5577,3.939,1840
2026-09-02T16:00:08Z,31.57,427.3,165,41.22,88.02,11,0.08,156.4,84,8757,12913,5796,3.866,1845
2026-09-02T16:00:25Z,29.25,427.4,165,43.40,91.86,11,0.01,158.1,86,8840,13079,5925,4.036,1850
2026-09-02T16:00:41Z,26.12,427.2,154,41.30,88.53,11,1.37,160.3,88,8887,13171,5988,2.550,1855
2026-09-02T16:00:58Z,54.33,427.4,156,58.23,87.21,11,22.29,161.8,89,9207,13494,5988,3.051,1862
2026-09-02T16:01:14Z,33.04,427.3,176,49.59,88.49,11,0.11,163.3,91,9626,14001,6258,7.282,1869
2026-09-02T16:01:31Z,35.29,427.5,175,48.97,88.72,11,0.02,164.8,92,9792,14332,6757,6.514,1875
2026-09-02T16:01:48Z,33.42,427.4,176,48.97,89.2,11,0.07,167.6,95,9959,14667,6990,3.602,1881
2026-09-02T16:02:05Z,33.15,427.4,175,49.01,88.31,11,0.02,169.2,97,10126,14999,7113,3.116,1886
2026-09-02T16:02:21Z,27.60,427.4,155,44.51,86.07,11,0.01,171,98,10138,15023,7116,2.402,1891
2026-09-02T16:02:38Z,52.83,427.3,156,60.58,89.84,11,1.21,173.9,101,10805,15693,7116,3.745,1900
2026-09-02T16:02:54Z,51.51,427.4,155,56.82,92.06,11,0.02,175.6,103,11429,16359,7248,5.364,1909
2026-09-02T16:03:11Z,38.84,427.6,195,51.78,93.69,11,0.04,177.7,105,11763,17027,8196,4.122,1916
2026-09-02T16:03:28Z,48.74,427.6,196,51.71,94.23,11,0.06,179.8,107,12096,17693,8364,7.987,1922
2026-09-02T16:03:44Z,33.48,429.8,195,52.50,95.5,11,1.13,183,110,12429,18358,8553,3.029,1930
2026-09-02T16:04:01Z,28.18,427.7,155,38.05,94.04,11,0.69,185.3,112,12589,18675,8637,3.818,1935
2026-09-02T16:04:18Z,49.89,427.9,155,55.02,94.69,11,0.80,187.7,114,12960,19049,8637,2.915,1942
2026-09-02T16:04:34Z,53.93,428,155,55.68,97.33,11,0.01,189.8,117,13625,19714,8637,5.756,1952
2026-09-02T16:04:51Z,54.38,428.1,155,57.36,97.17,11,0.07,192.7,120,14288,20377,8637,3.994,1961
2026-09-02T16:05:08Z,51.21,428,156,55.76,99.15,11,0.18,195.3,122,14969,21059,8637,3.588,1970
2026-09-02T16:05:24Z,49.93,428,235,59.78,104.3,11,0.01,197.9,124,15635,22327,10452,6.144,1980
2026-09-02T16:05:41Z,79.82,428.6,236,63.13,108.1,11,1.66,202,128,16304,23666,12453,4.506,1989
2026-09-02T16:05:58Z,45.21,428.4,236,57.84,109.9,11,0.05,205.1,131,16973,25000,12906,3.789,1999
2026-09-02T16:06:15Z,31.34,428.4,155,42.65,111.4,11,0.02,175.4,103,17439,25925,13230,4.962,2007
2026-09-02T16:06:31Z,50.53,428.3,155,60.74,112.1,11,29.61,179.1,106,17681,26170,13230,5.500,2014
2026-09-02T16:06:48Z,30.15,432.1,166,42.56,113.4,11,1.98,183.9,111,17859,26415,13443,3.478,2021
2026-09-02T16:07:05Z,28.61,431.9,165,38.94,113.6,11,0.01,187.5,114,17942,26582,13692,11.633,2027
2026-09-02T16:07:21Z,29.56,432.8,165,41.11,113.8,11,0.02,190.9,118,18025,26749,13815,4.144,2033
2026-09-02T16:07:38Z,32.82,432.7,164,36.19,114,11,0.09,194.7,121,18089,26875,13905,3.052,2039
2026-09-02T16:07:54Z,46.49,434.2,156,54.15,114.3,11,0.01,198.3,125,18276,27065,13905,3.107,2046
2026-09-02T16:08:11Z,32.34,434,170,43.65,116.4,11,0.03,130.1,130,18794,27637,14076,3.669,2055
2026-09-02T16:08:28Z,31.74,434,176,43.75,117.1,11,0.02,133.9,133,18961,27971,14574,5.084,2061
2026-09-02T16:08:44Z,26.16,434.2,175,42.50,117.8,11,0.01,109.1,105,19128,28305,14877,4.574,2068
2026-09-02T16:09:01Z,38.18,434.9,175,41.89,118.3,11,0.02,112.8,109,19295,28639,14997,4.277,2075
2026-09-02T16:09:18Z,26.22,434.9,154,31.93,118.3,11,1.34,118.1,114,19340,28727,15030,4.609,2081
2026-09-02T16:09:35Z,50.04,434.8,155,57.64,120,11,0.01,122.3,118,19869,29261,15030,3.138,2090
2026-09-02T16:09:51Z,51.68,435,155,59.29,121.7,11,0.06,126.3,122,20537,29927,15030,3.036,2100
2026-09-02T16:10:08Z,40.18,435.5,196,52.30,123.3,11,0.21,130.1,126,20897,30595,15960,2.243,2108
2026-09-02T16:10:25Z,40.99,435.5,195,48.86,124,11,2.21,136.1,131,21230,31259,16257,4.070,2116
2026-09-02T16:10:41Z,36.37,435.6,196,48.39,125.1,11,0.01,115.7,103,21562,31922,16425,4.214,2124
2026-09-02T16:10:58Z,36.56,435.5,154,35.84,125.5,11,0.09,120.3,108,21791,32379,16551,5.820,2131
2026-09-02T16:11:14Z,49.76,435.4,155,56.64,126,11,0.01,124.7,112,22043,32633,16551,3.376,2139
2026-09-02T16:11:31Z,55.89,435.6,156,54.08,127.6,11,0.01,128.8,116,22704,33294,16551,20.423,2149
2026-09-02T16:11:48Z,50.03,435.5,155,55.87,128.6,11,0.51,134.9,122,23377,33968,16551,4.635,2159
2026-09-02T16:12:05Z,49.61,435.8,156,55.08,130.3,11,0.02,139.2,126,24035,34626,16551,1.769,2169
2026-09-02T16:12:21Z,44.99,436.2,235,59.25,133.3,11,0.01,143.6,130,24702,35758,17958,4.511,2179
2026-09-02T16:12:38Z,52.56,437.4,236,55.16,135.2,11,0.33,145.9,103,25375,37105,19968,4.429,2190
2026-09-02T16:12:55Z,45.40,437.4,236,61.64,140.1,11,2.39,153,110,26046,38447,20709,5.715,2200
2026-09-02T16:13:12Z,49.10,440.6,235,60.91,142.3,11,0.04,158.6,116,26642,39631,21138,5.391,2210
2026-09-02T16:13:28Z,26.19,437.3,154,49.74,142.8,11,0.05,164,121,26751,39743,21138,6.259,2217
2026-09-02T16:13:45Z,25.88,437.4,166,44.57,143.9,11,0.01,169.9,126,27046,40091,21303,3.664,2225
2026-09-02T16:14:01Z,38.02,437.4,166,39.99,145,11,0.02,175.2,132,27130,40257,21552,2.959,2232
2026-09-02T16:14:18Z,33.34,437.4,165,42.13,145.3,11,2.92,180.6,107,27213,40423,21699,1.676,2240
2026-09-02T16:14:35Z,28.45,437.4,165,44.46,145.6,11,0.02,186.1,113,27293,40583,21816,7.190,2246
2026-09-02T16:14:51Z,26.53,437.1,155,34.36,145.8,11,0.01,192.2,118,27356,40648,21816,4.438,2253
2026-09-02T16:15:08Z,49.64,441.8,155,57.51,147.5,11,28.89,197.8,124,27965,41279,21888,2.284,2263
2026-09-02T16:15:25Z,45.25,439,175,49.95,147.9,11,0.07,203.8,130,28131,41611,22386,2.507,2270
2026-09-02T16:15:41Z,33.78,439,176,48.83,148.5,11,2.89,178.9,105,28297,41943,22761,7.753,2279
2026-09-02T16:15:58Z,31.11,438.9,175,45.89,148.6,11,0.07,185,111,28464,42279,22890,5.444,2286
2026-09-02T16:16:15Z,31.69,438.7,154,43.51,152.3,11,0.01,191.1,117,28544,42435,22944,5.388,2293
2026-09-02T16:16:31Z,47.06,439,156,58.28,149.9,11,0.02,196.8,123,28929,42823,22944,3.094,2302
2026-09-02T16:16:48Z,54.68,424.2,156,59.40,151.7,11,0.06,203,129,29599,43493,22944,2.496,2313
2026-09-02T16:17:05Z,39.07,424.2,195,55.52,152.6,11,3.13,211.2,137,30033,44167,23667,6.185,2324
2026-09-02T16:17:21Z,37.41,424.3,196,55.79,153.7,11,0.02,184.6,111,30366,44832,24126,6.830,2333
2026-09-02T16:17:38Z,36.31,424.2,195,52.46,154.2,11,0.07,191.1,117,30699,45498,24294,3.324,2343
2026-09-02T16:17:55Z,39.22,424.2,194,54.69,155.1,11,0.02,197.4,124,30995,46087,24462,3.870,2352
2026-09-02T16:18:11Z,39.54,425.7,155,51.82,155.2,11,0.04,171.1,98,31104,46199,24462,2.313,2360
2026-09-02T16:18:28Z,52.92,425.8,155,54.96,157,11,1.13,178.5,106,31763,46859,24462,11.781,2371
2026-09-02T16:18:45Z,33.13,425.9,155,57.10,158.6,11,6.62,186.2,112,32426,47522,24462,2.895,2383
2026-09-02T16:19:02Z,52.41,425.5,155,57.96,158.5,11,0.01,192.8,119,33120,48216,24462,2.074,2395
2026-09-02T16:19:19Z,45.35,425.8,236,53.88,160.6,11,0.66,199.3,125,33799,49254,25548,5.963,2406
2026-09-02T16:19:35Z,48.51,425.8,236,61.66,162.9,11,0.18,206.7,132,34465,50587,27547,7.680,2418
2026-09-02T16:19:52Z,58.98,425.8,235,61.86,165.2,11,0.07,181.1,107,35137,51933,28572,5.621,2431
2026-09-02T16:20:09Z,45.38,425.7,235,62.73,166.6,11,3.76,191.1,117,35815,53285,29004,10.641,2443
2026-09-02T16:20:26Z,26.81,425.5,154,39.60,166.9,11,0.02,198.6,124,35846,53339,29058,1.402,2451
2026-09-02T16:20:42Z,25.09,425.2,155,60.92,174.6,12,26.95,173.7,100,35846,53339,29058,6.429,2458
2026-09-02T16:20:59Z,26.27,425.5,154,40.42,167,11,0.04,181.2,107,35846,53339,29058,1.300,2466
2026-09-02T16:21:15Z,26.26,424.4,155,38.49,164.9,11,0.02,188.8,115,35846,53339,29058,3.117,2473
2026-09-02T16:21:32Z,25.83,423.9,154,38.67,164.8,11,0.01,196.8,122,35846,53339,29058,1.647,2480
2026-09-02T16:21:49Z,40.01,423.8,154,44.42,165.1,11,0.05,204.3,130,35941,53436,29058,13.505,2490
2026-09-02T16:22:05Z,51.50,424,156,56.74,166.5,11,3.72,214.7,140,36606,54101,29058,4.651,2502
2026-09-02T16:22:22Z,49.39,424.1,155,54.90,168.1,11,0.01,189.3,115,37298,54794,29058,2.959,2514
2026-09-02T16:22:39Z,49.70,424,155,57.09,169.9,11,0.01,196.9,123,37974,55470,29058,3.108,2527
2026-09-02T16:22:56Z,48.14,424,156,57.53,171.5,11,0.01,204.9,130,38646,56144,29058,3.363,2539
2026-09-02T16:23:12Z,52.57,423.9,155,58.19,173.5,11,0.02,179.5,106,39311,56806,29058,6.937,2551
2026-09-02T16:23:29Z,56.20,423.9,156,31.97,175.2,11,0.23,187.3,113,39970,57466,29058,9.896,2563
2026-09-02T16:23:46Z,46.68,423.9,156,57.21,177,11,3.45,197.7,123,40627,58122,29058,7.406,2575
2026-09-02T16:24:03Z,52.69,424.5,256,69.92,185,11,3.88,205.8,131,41887,60598,32694,5.737,2591
2026-09-02T16:24:19Z,51.88,424.5,256,69.11,190.2,11,0.01,182.3,108,43237,63290,36725,5.434,2608
2026-09-02T16:24:36Z,53.30,424.5,256,68.46,194.6,11,0.01,192.3,118,44587,65994,39700,5.474,2625
2026-09-02T16:24:53Z,26.38,425.3,154,42.24,196.9,11,0.03,203.3,128,45496,67789,41454,7.365,2639
2026-09-02T16:25:10Z,51.18,392.2,155,51.99,196,11,0.10,180.9,107,45754,68050,41454,9.454,2651
2026-09-02T16:25:27Z,47.10,392.5,156,58.67,196.1,11,0.05,192.1,118,46433,68730,41454,5.965,2667
2026-09-02T16:25:43Z,50.13,392.6,155,56.68,197.7,11,0.01,203.1,128,47088,69384,41454,3.351,2683
2026-09-02T16:26:00Z,49.98,392.3,155,55.51,198.3,11,0.01,214,139,47763,70059,41454,4.083,2699
2026-09-02T16:26:17Z,67.35,392.3,156,58.33,198.4,11,33.24,192.1,117,48420,70716,41454,1.584,2715
2026-09-02T16:26:33Z,68.62,401.6,156,55.97,196.6,11,0.02,203.2,128,49092,71386,41454,14.478,2731
2026-09-02T16:26:50Z,50.07,409.8,156,54.95,197.1,11,1.30,182.2,109,49728,72022,41454,7.729,2748
2026-09-02T16:27:07Z,51.22,413,155,57.56,197,11,5.81,195.9,121,50389,72685,41454,4.070,2764
2026-09-02T16:27:24Z,50.16,352.7,155,56.76,194.7,11,6.17,206.7,132,51046,73341,41454,4.903,2783
2026-09-02T16:27:41Z,47.15,352.6,155,57.06,195.1,11,0.01,184.9,110,51702,73997,41454,8.690,2803
2026-09-02T16:27:57Z,50.00,352.7,155,60.65,195.3,11,0.02,196,121,52379,74677,41454,5.301,2822
2026-09-02T16:28:14Z,51.24,373.7,156,56.51,195.3,11,0.01,206.7,131,53063,75360,41454,2.328,2842
2026-09-02T16:28:31Z,51.43,386.1,156,56.79,195.5,11,0.01,217.6,142,53750,76047,41454,3.189,2862
2026-09-02T16:28:47Z,51.51,353.4,155,55.60,196.1,11,0.01,195.8,121,54414,76710,41454,2.217,2882
2026-09-02T16:29:04Z,50.09,353.4,155,60.38,194.3,11,0.01,206.7,131,55083,77380,41454,7.440,2901
2026-09-02T16:29:21Z,77.37,356.6,256,81.61,203,11,0.83,178.6,104,57304,81827,47992,8.093,2929
2026-09-02T16:29:38Z,71.95,356.5,256,86.81,203.8,11,2.26,184.9,110,59819,86914,52575,7.678,2959
2026-09-02T16:29:55Z,85.17,359.9,255,84.58,204.4,11,0.66,190.7,116,62461,92202,52656,9.692,2991
2026-09-02T16:30:12Z,28.33,380.6,154,37.83,204.6,11,7.31,204.4,129,64160,95467,52704,5.106,3017
2026-09-02T16:30:29Z,51.17,327.2,155,58.01,204.8,11,6.73,218.8,143,64431,95741,52704,5.841,3037
2026-09-02T16:30:46Z,43.71,327.1,156,57.90,205.8,11,7.01,199.9,124,65079,96389,52704,4.952,3063
2026-09-02T16:31:03Z,49.54,360.2,156,61.32,205.8,11,7.21,213.9,138,65738,97047,52704,5.331,3088
2026-09-02T16:31:19Z,48.65,333.3,156,54.96,205.9,11,6.78,195.1,119,66373,97683,52704,8.677,3112
2026-09-02T16:31:36Z,49.47,337,156,55.22,206.2,11,6.90,208.9,133,67047,98357,52704,5.363,3136
2026-09-02T16:31:53Z,47.24,339.7,156,49.77,206.5,11,6.90,190.2,114,67688,98999,52704,6.923,3159
2026-09-02T16:32:10Z,53.67,395.7,156,55.60,206.6,11,7.09,203.9,128,68362,99673,52704,9.104,3183
2026-09-02T16:32:27Z,48.94,427.8,156,56.53,206.5,11,5.51,218,141,69062,100444,52917,7.709,3198
2026-09-02T16:32:44Z,58.51,428.1,256,93.57,206.9,11,6.77,199.6,124,70411,103140,56956,4.628,3217
2026-09-02T16:33:00Z,59.02,428.3,256,70.04,207.6,11,6.89,215,139,71763,105852,61002,6.938,3237
2026-09-02T16:33:17Z,55.68,364.9,255,71.20,211.7,11,0.01,193.1,117,73115,108608,63846,9.507,3264
2026-09-02T16:33:35Z,27.06,389.7,155,42.02,208.1,11,2.76,212.1,136,73810,109917,65067,5.367,3286
2026-09-02T16:33:51Z,41.31,321.1,155,30.41,208.9,11,0.09,194.5,119,74178,110289,65067,7.045,3310
2026-09-02T16:34:08Z,55.49,365.7,155,56.38,209,11,0.53,178.8,103,74830,110940,65067,7.531,3336
2026-09-02T16:34:25Z,79.19,429.7,156,48.02,207.1,11,0.01,195.9,120,75454,111563,65067,3.867,3355
2026-09-02T16:34:42Z,62.88,432.1,156,57.03,206.9,11,0.01,180.2,105,76099,112210,65067,4.249,3371
2026-09-02T16:34:59Z,50.31,432,156,57.44,207.1,11,0.05,197.9,121,76761,112871,65067,4.474,3387
2026-09-02T16:35:15Z,51.82,354.9,156,58.08,208.7,11,0.01,181.9,106,77399,113508,65067,4.302,3407
2026-09-02T16:35:32Z,49.52,355,156,49.24,207.2,11,0.01,199,123,78045,114156,65067,4.538,3430
2026-09-02T16:35:49Z,50.31,391.2,156,47.84,207.6,11,0.22,216.3,139,78681,114792,65067,6.997,3452
2026-09-02T16:36:06Z,54.29,365.3,156,59.61,208.4,11,0.01,233.6,156,79339,115449,65067,4.404,3474
2026-09-02T16:36:22Z,49.16,371.8,155,57.48,208.5,11,0.01,218,141,79998,116108,65067,6.757,3496
2026-09-02T16:36:39Z,48.81,326.1,156,53.81,208.6,11,0.01,202,126,80633,116743,65067,5.074,3520
2026-09-02T16:36:56Z,49.51,326.3,155,54.14,208.5,11,37.33,219.5,142,81272,117379,65067,6.147,3548
2026-09-02T16:37:13Z,50.96,384.2,156,57.83,208.7,11,8.98,203.7,127,81912,118022,65067,5.444,3575
2026-09-02T16:37:29Z,49.71,347.9,156,55.53,208.8,11,9.03,220.9,144,82571,118681,65067,6.635,3599
2026-09-02T16:37:46Z,49.85,375,155,58.66,208.7,11,3.82,202.4,126,83234,119343,65067,7.435,3623
2026-09-02T16:38:03Z,74.80,362.7,256,100.17,210.4,11,1.68,212.2,135,84938,122655,69671,10.815,3649
2026-09-02T16:38:20Z,78.45,362.7,256,85.32,211.1,11,0.63,184.4,108,87632,128060,76155,8.573,3679
2026-09-02T16:38:38Z,69.49,364.7,256,87.13,211.6,11,0.73,191.8,115,90243,133271,76236,8.443,3709
2026-09-02T16:38:55Z,72.62,364.7,255,89.96,212.1,11,0.02,197.4,121,92504,137655,76302,9.442,3733
2026-09-02T16:39:12Z,27.77,373.9,154,35.38,211.9,11,0.01,185,108,92622,137778,76302,8.398,3752
