ts,server_cpu_pct,server_mem_mib,server_fds,postgres_cpu_pct,postgres_mem_mib,postgres_connections,broker_cpu_pct,broker_mem_mib,broker_disk_mib,outbox_rows,ledger_rows,usage_rows,gc_last_pause_ms,gc_lines
2026-09-04T06:35:56Z,1.34,237.1,169,2.36,76.12,11,0.23,149.2,77,2310,3465,135,1.627,4531
2026-09-04T06:37:02Z,1.76,237.2,170,6.95,75.4,11,0.25,149.3,77,2314,3471,135,1.295,4540
2026-09-04T06:38:09Z,3.33,239.4,171,4.23,75.98,11,0.14,149.5,77,2320,3480,135,2.625,4549
2026-09-04T06:39:16Z,6.17,237.5,171,1.56,75.31,11,0.21,149.7,78,2324,3486,135,3.958,4558
2026-09-04T06:40:22Z,1.29,237.5,170,4.76,76.01,11,0.13,149.8,78,2328,3492,135,3.039,4567
2026-09-04T06:41:29Z,1.40,237.6,170,0.75,76.72,11,0.13,149.9,78,2332,3498,135,1.161,4576
2026-09-04T06:42:36Z,2.68,237.7,169,3.99,76.36,11,0.19,150.3,78,2338,3507,135,2.881,4585
2026-09-04T06:43:42Z,2.41,237.7,171,4.22,76.43,11,0.17,150.4,78,2342,3513,135,4.109,4594
2026-09-04T06:44:49Z,1.35,237.8,171,1.04,76.48,11,0.10,150.5,78,2346,3519,135,1.770,4603
2026-09-04T06:45:56Z,7.09,237.8,169,0.41,76.57,11,0.24,150.6,79,2350,3525,135,1.452,4612
2026-09-04T06:47:03Z,1.41,237.8,170,2.99,76.21,11,0.32,150.9,79,2354,3531,135,4.003,4621
2026-09-04T06:48:09Z,1.81,237.9,170,6.13,76.42,11,0.15,151,79,2360,3540,135,1.592,4630
2026-09-04T06:49:16Z,9.04,238,171,7.59,74.75,11,0.35,151.2,79,2364,3546,135,4.005,4639
2026-09-04T06:50:23Z,2.30,238,169,4.65,76.17,11,0.14,151.3,79,2368,3552,135,2.768,4648
2026-09-04T06:51:29Z,1.43,238.1,170,6.62,76.41,11,0.17,151.4,79,2372,3558,135,2.769,4656
2026-09-04T06:52:36Z,8.12,238.2,170,3.33,76.5,11,0.16,151.7,79,2378,3567,135,1.544,4665
2026-09-04T06:53:43Z,1.81,238.2,171,0.52,76.6,11,0.18,151.8,80,2382,3573,135,10.310,4674
2026-09-04T06:54:50Z,1.70,238.2,171,9.53,76.25,11,0.16,151.9,80,2386,3579,135,4.759,4683
2026-09-04T06:55:56Z,6.28,238.3,170,4.04,74.97,11,0.12,152.1,80,2390,3585,135,1.769,4692
2026-09-04T06:57:03Z,1.60,238.4,169,5.75,76.18,11,0.15,152.3,80,2395,3594,135,1.577,4701
2026-09-04T06:58:10Z,1.55,238.5,171,5.77,76.52,11,0.13,152.5,80,2400,3600,135,3.906,4710
2026-09-04T06:59:17Z,8.11,238.5,170,1.21,76.59,11,0.16,152.6,80,2404,3606,135,3.117,4719
2026-09-04T07:00:23Z,1.20,238.6,170,4.56,76.71,11,0.11,152.7,81,2408,3612,135,1.184,4728
2026-09-04T07:01:30Z,2.86,238.8,169,13.21,74.52,11,0.12,153,81,2412,3618,135,4.845,4737
2026-09-04T07:02:37Z,3.88,238.8,170,4.52,76.32,11,0.16,153.1,81,2418,3627,135,3.135,4746
2026-09-04T07:03:43Z,1.48,239.3,171,3.12,75.86,11,0.23,153.3,81,2422,3633,135,1.727,4756
2026-09-04T07:04:50Z,1.49,239.2,171,6.58,76.32,11,0.13,153.4,81,2426,3639,135,5.213,4764
2026-09-04T07:05:57Z,5.59,239.4,170,0.57,76.54,11,0.17,153.5,81,2430,3645,135,1.367,4773
2026-09-04T07:07:03Z,1.58,239.4,170,3.42,77.78,11,0.38,153.8,81,2436,3654,135,4.642,4782
2026-09-04T07:08:10Z,1.79,239.4,170,5.54,78.02,11,0.11,153.9,82,2440,3660,135,3.144,4791
2026-09-04T07:09:17Z,1.30,239.5,171,4.63,78.25,11,0.30,154,82,2444,3666,135,2.422,4800
2026-09-04T07:10:24Z,1.71,239.5,169,0.95,78.36,11,0.30,154.2,82,2448,3672,135,2.379,4809
2026-09-04T07:11:30Z,2.08,239.6,170,0.65,78.5,11,0.12,154.4,82,2452,3678,135,11.118,4818
2026-09-04T07:12:37Z,3.99,239.6,170,3.95,78.65,11,0.16,154.6,82,2458,3687,135,1.763,4827
2026-09-04T07:13:44Z,4.74,239.6,171,4.45,75.7,11,0.26,154.7,82,2462,3693,135,1.300,4836
2026-09-04T07:14:50Z,1.61,239.7,171,4.86,76.43,11,0.12,121.8,51,2466,3699,135,5.212,4845
2026-09-04T07:15:57Z,2.61,239.8,170,5.53,76.79,11,0.24,121.9,51,2470,3705,135,3.506,4854
2026-09-04T07:17:04Z,6.38,239.9,170,0.82,76.89,11,0.27,122.2,51,2476,3714,135,2.356,4863
2026-09-04T07:18:11Z,3.47,239.9,170,0.62,76.99,11,0.18,122.3,51,2480,3720,135,4.750,4872
2026-09-04T07:19:17Z,5.18,240,171,10.79,77.07,11,0.18,122.5,51,2484,3726,135,2.803,4881
2026-09-04T07:20:24Z,6.99,240,170,6.24,77.48,11,0.12,122.6,51,2488,3732,135,7.274,4890
2026-09-04T07:21:31Z,2.03,240,169,3.92,76.62,11,0.12,122.9,51,2492,3738,135,8.301,4899
2026-09-04T07:22:37Z,2.61,240.1,171,6.86,76.13,11,0.18,123,52,2498,3747,135,2.200,4908
2026-09-04T07:23:44Z,7.58,240.2,170,0.75,76.59,11,0.16,123.1,52,2502,3753,135,5.318,4917
2026-09-04T07:24:51Z,2.40,240.3,170,3.56,75.38,11,0.13,123.2,52,2506,3759,135,2.164,4926
2026-09-04T07:25:58Z,1.63,240.4,169,6.93,75.78,11,0.14,123.5,52,2510,3765,135,1.934,4935
2026-09-04T07:27:04Z,3.32,240.4,169,3.55,76.53,11,0.26,123.6,52,2516,3774,135,1.953,4944
2026-09-04T07:28:11Z,1.50,240.6,171,0.51,76.27,11,0.30,123.8,52,2520,3780,135,2.586,4953
2026-09-04T07:29:18Z,1.87,240.7,171,7.75,75.85,11,0.22,123.9,53,2524,3786,135,2.203,4962
2026-09-04T07:30:24Z,1.83,240.8,170,4.30,77.52,11,0.17,124.1,53,2528,3792,135,4.951,4971
2026-09-04T07:31:31Z,1.65,241,170,4.25,78.12,11,0.24,124.3,53,2532,3798,135,7.471,4980
2026-09-04T07:32:38Z,4.89,241,171,5.90,78.53,11,0.14,124.4,53,2538,3807,135,10.039,4989
2026-09-04T07:33:45Z,4.90,241.1,171,0.84,78.69,11,0.19,124.6,53,2542,3813,135,3.970,4998
2026-09-04T07:34:52Z,1.76,241.1,171,5.11,78.83,11,0.39,124.7,53,2546,3819,135,10.850,5007
2026-09-04T07:35:58Z,1.51,241.1,169,8.66,78.9,11,0.13,125,54,2550,3825,135,2.973,5016
2026-09-04T07:37:05Z,4.38,241.4,170,4.20,77.13,11,0.15,125.1,54,2556,3834,135,6.548,5024
2026-09-04T07:38:12Z,2.88,241.2,170,0.64,77.29,11,0.24,125.2,54,2560,3840,135,3.441,5034
2026-09-04T07:39:18Z,2.22,241.3,170,0.78,78.34,11,0.12,125.4,54,2564,3846,135,5.967,5042
2026-09-04T07:40:25Z,6.36,241.3,169,2.70,80.43,11,0.17,125.6,54,2568,3852,135,4.139,5051
2026-09-04T07:41:32Z,1.70,241.4,170,4.57,77,11,0.21,125.7,54,2572,3858,135,1.323,5061
2026-09-04T07:42:39Z,3.87,241.5,171,5.83,77.29,11,0.11,125.9,54,2578,3867,135,2.987,5070
2026-09-04T07:43:45Z,1.21,241.5,171,0.61,77.38,11,0.18,126,55,2582,3873,135,2.114,5079
2026-09-04T07:44:52Z,2.87,241.6,170,6.63,77.43,11,0.14,126.1,55,2586,3879,135,4.544,5087
2026-09-04T07:45:58Z,2.00,241.6,170,0.26,76.62,11,0.16,126.4,55,2590,3885,135,1.696,5096
2026-09-04T07:47:05Z,1.52,241.6,170,6.24,77.16,11,0.29,126.5,55,2596,3894,135,1.754,5105
2026-09-04T07:48:11Z,4.46,241.8,171,1.39,76.65,11,0.13,126.7,55,2600,3900,135,3.874,5114
2026-09-04T07:49:18Z,4.88,241.9,171,3.62,77.13,11,0.29,126.8,55,2604,3906,135,1.649,5123
2026-09-04T07:50:25Z,1.15,242,169,5.13,77.38,11,0.15,127,56,2608,3912,135,1.967,5132
2026-09-04T07:51:31Z,1.33,242,170,4.39,77.45,11,0.13,127.2,56,2612,3918,135,2.175,5141
2026-09-04T07:52:38Z,7.48,242.1,171,1.13,77.57,11,0.30,127.3,56,2618,3927,135,1.187,5151
2026-09-04T07:53:45Z,2.00,242.1,170,0.99,75.23,11,0.31,127.4,56,2622,3933,135,2.488,5159
2026-09-04T07:54:51Z,1.61,242.2,171,7.27,75.03,11,0.16,127.7,56,2626,3939,135,4.942,5168
2026-09-04T07:55:58Z,8.34,242.3,170,3.34,77.02,11,0.14,127.8,56,2630,3945,135,1.962,5177
2026-09-04T07:57:05Z,2.10,242.5,170,5.02,78.42,11,0.24,128,56,2636,3954,135,3.078,5186
2026-09-04T07:58:12Z,1.49,242.5,170,4.04,76.67,11,0.14,128.1,57,2640,3960,135,2.045,5195
2026-09-04T07:59:18Z,6.98,242.6,171,0.65,77.29,11,0.14,128.2,57,2644,3966,135,3.648,5204
2026-09-04T08:00:25Z,1.92,242.8,170,0.59,78.3,11,0.09,128.5,57,2648,3972,135,4.707,5213
2026-09-04T08:01:32Z,1.56,242.8,170,10.17,78.8,11,0.13,128.6,57,2652,3978,135,2.763,5221
2026-09-04T08:02:39Z,10.16,242.9,170,3.55,79.06,11,0.16,128.7,57,2658,3987,135,2.470,5230
2026-09-04T08:03:45Z,2.59,242.9,170,0.58,77.36,11,0.13,128.9,57,2662,3993,135,2.076,5239
2026-09-04T08:04:52Z,2.13,243,170,5.37,77.58,11,0.14,129.1,58,2666,3999,135,2.482,5248
2026-09-04T08:05:59Z,5.72,243.1,170,3.95,77.73,11,0.18,129.3,58,2670,4005,135,1.347,5257
2026-09-04T08:07:05Z,1.49,243.1,169,4.75,77.81,11,0.21,129.4,58,2676,4014,135,3.922,5266
2026-09-04T08:08:12Z,1.41,243.1,170,4.76,77.84,11,0.11,129.5,58,2680,4020,135,7.154,5275
2026-09-04T08:09:19Z,9.06,243.2,170,1.08,77.88,11,0.15,129.8,58,2684,4026,135,2.128,5284
2026-09-04T08:10:26Z,1.49,243.5,169,5.64,78,11,0.19,129.9,58,2688,4032,135,2.245,5293
2026-09-04T08:11:32Z,1.66,243.4,170,9.00,77.07,11,0.16,130.1,58,2692,4038,135,5.730,5302
2026-09-04T08:12:39Z,1.78,243.6,171,0.75,77.89,11,0.25,130.2,59,2698,4047,135,1.203,5311
2026-09-04T08:13:46Z,1.68,243.7,170,0.73,78.66,11,0.18,130.4,59,2702,4053,135,1.574,5320
2026-09-04T08:14:52Z,1.25,243.7,170,5.60,79.25,11,0.13,130.6,59,2706,4059,135,4.698,5329
2026-09-04T08:15:59Z,4.48,243.8,170,3.97,79.18,11,0.19,130.7,59,2710,4065,135,4.428,5338
2026-09-04T08:17:06Z,1.14,243.8,170,6.17,79.34,11,0.31,130.8,59,2716,4074,135,2.342,5347
2026-09-04T08:18:13Z,1.69,243.9,170,2.34,79.41,11,0.11,131,59,2720,4080,135,1.214,5356
2026-09-04T08:19:19Z,1.74,244.1,171,0.62,77.43,11,0.17,131.2,60,2724,4086,135,2.937,5365
2026-09-04T08:20:26Z,4.54,244.2,169,0.44,77.71,11,0.30,131.4,60,2728,4092,135,6.820,5374
2026-09-04T08:21:33Z,1.43,244.3,169,3.82,75.95,11,0.13,131.5,60,2732,4098,135,2.741,5383
2026-09-04T08:22:39Z,4.83,244.3,171,4.47,77.56,11,0.15,131.6,60,2738,4107,135,2.731,5392
2026-09-04T08:23:46Z,7.78,244.4,170,0.21,77.86,11,0.23,131.9,60,2742,4113,135,1.905,5401
2026-09-04T08:24:53Z,1.46,244.5,170,0.64,77.97,11,0.12,132,60,2746,4119,135,1.552,5410
2026-09-04T08:26:00Z,1.57,244.5,170,4.31,77.27,11,0.16,132.1,60,2750,4125,135,4.213,5419
2026-09-04T08:27:06Z,6.23,244.5,169,6.48,77.14,11,0.22,132.3,61,2756,4134,135,1.660,5428
2026-09-04T08:28:13Z,2.48,244.6,171,4.26,77.76,11,0.18,132.4,61,2760,4140,135,1.836,5437
2026-09-04T08:29:20Z,4.18,244.9,170,5.83,77.95,11,0.16,132.7,61,2764,4146,135,6.079,5446
2026-09-04T08:30:27Z,4.91,244.9,170,0.67,78.07,11,0.12,132.8,61,2768,4152,135,1.436,5455
2026-09-04T08:31:33Z,1.25,244.9,170,5.75,78.13,11,0.13,132.9,61,2774,4161,135,1.181,5463
2026-09-04T08:32:40Z,1.38,245,170,7.56,78.2,11,0.12,133.1,61,2778,4167,135,5.292,5472
2026-09-04T08:33:47Z,6.40,245,171,0.53,78.26,11,0.16,133.3,62,2782,4173,135,1.698,5481
2026-09-04T08:34:53Z,1.49,245,169,0.36,77.78,11,0.14,133.5,62,2786,4179,135,3.298,5490
2026-09-04T08:36:00Z,3.95,245.1,169,9.45,78.33,11,0.13,133.6,62,2790,4185,135,2.677,5499
2026-09-04T08:37:07Z,7.71,245.2,169,5.00,76.55,11,0.19,133.7,62,2796,4194,135,3.186,5509
2026-09-04T08:38:14Z,1.59,245.2,170,4.68,77.65,11,0.23,134,62,2800,4200,135,5.433,5518
2026-09-04T08:39:20Z,1.55,245.3,171,5.47,77.25,11,0.11,134.1,62,2804,4206,135,2.671,5526
2026-09-04T08:40:27Z,1.26,245.4,170,0.60,77.02,11,0.14,134.2,62,2808,4212,135,2.753,5535
2026-09-04T08:41:34Z,1.84,245.5,170,6.16,77.74,11,0.32,134.4,63,2814,4221,135,4.493,5545
2026-09-04T08:42:41Z,6.42,245.6,171,6.54,79.28,11,0.13,134.5,63,2818,4227,135,1.618,5553
2026-09-04T08:43:47Z,1.63,245.7,171,0.58,79.71,11,0.14,134.8,63,2822,4233,135,9.005,5562
2026-09-04T08:44:54Z,1.63,245.7,170,0.55,79.89,11,0.21,134.9,63,2826,4239,135,1.736,5571
2026-09-04T08:46:01Z,1.65,245.7,169,1.37,80.1,11,0.12,135,63,2830,4245,135,2.086,5580
2026-09-04T08:47:07Z,1.67,245.8,171,3.99,78.36,11,0.26,135.2,63,2836,4254,135,2.047,5589
2026-09-04T08:48:14Z,3.85,245.9,171,5.60,78.42,11,0.27,135.6,64,2840,4260,135,4.656,5598
2026-09-04T08:49:21Z,3.66,245.9,171,0.87,78.03,11,0.11,135.7,64,2844,4266,135,1.646,5607
2026-09-04T08:50:27Z,1.56,246,170,1.03,78.34,11,0.29,135.9,64,2848,4272,135,6.087,5616
2026-09-04T08:51:34Z,5.30,246.1,170,3.39,77.1,11,0.23,136,64,2854,4281,135,1.597,5625
2026-09-04T08:52:41Z,1.93,246.1,171,4.17,77.97,11,0.15,136.3,64,2858,4287,135,4.163,5634
2026-09-04T08:53:48Z,2.28,246.3,171,3.50,77.63,11,0.28,136.4,64,2862,4293,135,6.728,5643
2026-09-04T08:54:54Z,5.86,246.4,169,0.58,77.6,11,0.20,136.5,64,2866,4299,135,2.554,5652
2026-09-04T08:56:01Z,4.80,246.5,169,0.37,78.18,11,0.10,136.7,65,2870,4305,135,5.018,5661
2026-09-04T08:57:08Z,2.86,246.6,171,3.70,78.38,11,0.21,136.7,65,2876,4314,135,2.248,5670
2026-09-04T08:58:15Z,5.92,246.6,171,4.23,79.54,11,0.16,137.1,65,2880,4320,135,1.198,5679
2026-09-04T08:59:21Z,2.02,246.7,170,0.97,79.77,11,0.15,137.2,65,2884,4326,135,2.327,5688
2026-09-04T09:00:28Z,1.80,246.7,170,4.57,79.94,11,0.33,137.3,65,2888,4332,135,3.319,5696
2026-09-04T09:01:35Z,6.56,246.8,170,5.22,79.99,11,0.16,137.4,65,2894,4341,135,5.448,5705
2026-09-04T09:02:42Z,4.51,246.8,170,3.73,77.55,11,0.09,137.7,66,2898,4347,135,2.218,5714
2026-09-04T09:03:48Z,1.36,246.8,171,13.22,76.44,11,0.18,137.8,66,2902,4353,135,3.031,5723
2026-09-04T09:04:55Z,5.02,247,170,0.31,77.95,11,0.11,138,66,2906,4359,135,3.450,5732
2026-09-04T09:06:02Z,1.26,247.2,170,0.30,78.29,11,0.21,138.1,66,2910,4365,135,1.184,5742
2026-09-04T09:07:08Z,1.41,247.3,170,6.13,78.51,11,0.22,138.4,66,2916,4374,135,2.344,5750
2026-09-04T09:08:15Z,1.78,247.3,171,5.94,79.42,11,0.22,138.5,66,2920,4380,135,9.392,5759
2026-09-04T09:09:22Z,3.56,247.3,170,4.98,79.89,11,0.26,138.6,66,2924,4386,135,1.208,5768
2026-09-04T09:10:28Z,1.98,247.4,170,8.77,80.02,11,0.20,138.7,67,2928,4392,135,1.735,5777
2026-09-04T09:11:35Z,4.73,247.4,170,0.31,78.29,11,0.18,138.9,67,2934,4401,135,7.874,5786
2026-09-04T09:12:42Z,1.39,247.5,170,0.26,78.5,11,0.25,139.1,67,2938,4407,135,2.196,5795
2026-09-04T09:13:48Z,2.02,247.6,171,1.12,78.61,11,0.18,139.3,67,2942,4413,135,4.211,5804
2026-09-04T09:14:55Z,1.64,247.6,170,10.10,77.47,11,0.13,139.4,67,2946,4419,135,1.576,5813
2026-09-04T09:16:01Z,1.22,247.6,170,0.42,78.08,11,0.15,139.5,67,2950,4425,135,1.758,5822
2026-09-04T09:17:08Z,6.62,247.7,171,0.53,78.61,11,0.29,139.8,68,2956,4434,135,2.430,5831
2026-09-04T09:18:14Z,4.30,247.8,170,4.78,78.7,11,0.11,139.9,68,2960,4440,135,4.413,5840
2026-09-04T09:19:21Z,1.41,247.8,170,5.10,77.37,11,0.13,140.1,68,2964,4446,135,4.675,5849
2026-09-04T09:20:28Z,1.96,247.9,170,0.76,77.62,11,0.48,140.2,68,2968,4452,135,2.316,5858
2026-09-04T09:21:34Z,1.91,248,170,1.17,78.18,11,0.19,140.3,68,2974,4461,135,2.926,5867
2026-09-04T09:22:41Z,1.47,248.1,170,5.69,78.45,11,0.11,140.6,68,2978,4467,135,2.149,5876
2026-09-04T09:23:48Z,8.84,248.2,170,5.59,78.59,11,0.36,140.7,68,2982,4473,135,3.528,5885
2026-09-04T09:24:55Z,6.46,248.2,170,5.46,77.85,11,0.18,140.8,69,2986,4479,135,10.726,5894
2026-09-04T09:26:01Z,0.66,248.2,158,0.05,78.34,11,0.11,142.4,69,2988,4482,135,1.090,5901
2026-09-04T09:27:08Z,5.14,248.3,158,0.21,77.46,11,0.41,142.7,69,2988,4482,135,4.899,5907
2026-09-04T09:28:15Z,0.38,248.3,159,4.21,77.56,11,0.16,142.8,69,2988,4482,135,1.480,5912
2026-09-04T09:29:21Z,0.51,248.4,159,9.72,77.6,11,0.10,143,69,2988,4482,135,6.673,5918
2026-09-04T09:30:28Z,0.53,248.5,158,4.25,76.1,11,0.22,143.1,69,2988,4482,135,3.130,5923
2026-09-04T09:31:35Z,4.25,248.5,158,0.11,76.35,11,0.15,143.4,70,2988,4482,135,1.051,5929
2026-09-04T09:32:41Z,0.78,248.6,158,6.75,76.42,11,0.14,143.5,70,2988,4482,135,4.407,5934
2026-09-04T09:33:48Z,5.71,248.7,158,0.09,76.34,11,0.14,143.6,70,2988,4482,135,1.370,5940
